code,name,unit,price,category,page
7419,"AZEITE GRANDE COMPOSTO 50% OLIVA E 50% GIRASSOL LISBOA 5,02 L (CX 4 GL)",GL,83.2,Molhos e Condimentos,9
9640,"AZEITE GRANDE COMPOSTO GOURMET 30% OLIVA E 70% SOJA ILHA DA MADEIRA 5,01 L (CX 4 GL)",GL,77.01,Molhos e Condimentos,9
9039,"AZEITE GRANDE COMPOSTO PREMIUM 60% OLIVA E 40% SOJA ILHA DA MADEIRA 5,01 L (CX 4 GL)",GL,77.01,Molhos e Condimentos,9
5027,"AZEITONA PRETA FATIADA ARCO BELLO (BD 1,8 KG)",BD,76.15,Molhos e Condimentos,9
1696,AZEITONA PRETA FATIADA COLOSSO (BD 2 KG),BD,81.41,Molhos e Condimentos,9
1695,AZEITONA PRETA GRAÚDA 11 X 13 AZAPA COLOSSO (BD 2 KG),BD,115.54,Molhos e Condimentos,9
8225,AZEITONA PRETA GRAÚDA 12 X 16 COLOSSO (BD 2 KG),BD,65.65,Molhos e Condimentos,9
7437,"AZEITONA PRETA GRAÚDA 18 X 20 AZAPA TOZZI 1,8 KG (CX 4 BD)",BD,75.18,Molhos e Condimentos,9
5487,AZEITONA PRETA GRAÚDA 9 X 11 AZAPA ARCO BELLO (BD 2 KG),BD,114.23,Molhos e Condimentos,9
5488,AZEITONA PRETA MÉDIA 20 X 24 ARCO BELLO (BD 2 KG),BD,78.78,Molhos e Condimentos,9
1697,AZEITONA PRETA MÉDIA 24 X 28 COLOSSO (BD 2 KG),BD,78.78,Molhos e Condimentos,9
1698,AZEITONA PRETA MIÚDA 45 X 50 COLOSSO (BD 2 KG),BD,77.47,Molhos e Condimentos,9
1029,"AZEITONA PRETA SEM CAROÇO ARCO BELLO (BD 1,8 KG)",BD,86.66,Molhos e Condimentos,9
1699,AZEITONA PRETA SEM CAROÇO COLOSSO (BD 2 KG),BD,89.28,Molhos e Condimentos,9
1761,"AZEITONA VERDE FATIADA ARCO BELLO (BD 1,8 KG)",BD,59.09,Molhos e Condimentos,9
1700,AZEITONA VERDE FATIADA COLOSSO (BD 2 KG),BD,64.34,Molhos e Condimentos,9
8142,"AZEITONA VERDE FATIADA RAINHA (BD 1,8 KG)",BD,49.81,Molhos e Condimentos,9
9305,AZEITONA VERDE GORDAL 12 X 16 TOZZI 1.8 KG (CX 4 BD),BD,65.55,Molhos e Condimentos,9
8702,AZEITONA VERDE GRAÚDA 12 X 16 TOZZI 1.8 KG (CX 4 BD),BD,53.47,Molhos e Condimentos,9
1701,AZEITONA VERDE GRAÚDA 16 X 20 COLOSSO (BD 2 KG),BD,54.49,Molhos e Condimentos,9
7957,AZEITONA VERDE MÉDIA 20 X 24 TOZZI (BD GRANDE 12 KG),BD,253.23,Molhos e Condimentos,9
4950,AZEITONA VERDE MÉDIA 24 X 28 ARCO BELLO (BD 2 KG),BD,47.14,Molhos e Condimentos,10
1702,AZEITONA VERDE MÉDIA 24 X 28 COLOSSO (BD 2 KG),BD,46.61,Molhos e Condimentos,10
3257,AZEITONA VERDE MÉDIA 24 X 28 COLOSSO (BD GRANDE 15 KG),BD,328.25,Molhos e Condimentos,10
2941,"AZEITONA VERDE MÉDIA 24 X 28 COLOSSO (BD MÉDIO 7,5 KG)",BD,164.13,Molhos e Condimentos,10
8151,"AZEITONA VERDE MÉDIA 24 X 28 NUCETE 1,01 KG (CX 6 BAG)",BAG,21.15,Molhos e Condimentos,10
7435,AZEITONA VERDE MÉDIA 24 X 28 TOZZI 1.8 KG (CX 4 BD),BD,43.81,Molhos e Condimentos,10
8387,AZEITONA VERDE MÉDIA 28 X 32 ARCO BELLO (BARRICA 40 KG),BARR,846.62,Molhos e Condimentos,10
8139,AZEITONA VERDE MÉDIA 32 X 45 RAINHA (BD 2 KG),BD,38.56,Molhos e Condimentos,10
8365,AZEITONA VERDE MIÚDA 40 X 50 ARCO BELLO (BD 2 KG),BD,39.39,Molhos e Condimentos,10
1703,AZEITONA VERDE MIÚDA 45 X 50 COLOSSO (BD 2 KG),BD,40.7,Molhos e Condimentos,10
1704,AZEITONA VERDE RECHEADA COLOSSO (BD 2 KG),BD,78.78,Molhos e Condimentos,10
3002,"AZEITONA VERDE SEM CAROÇO ARCO BELLO (BD 1,8 KG)",BD,61.71,Molhos e Condimentos,10
1705,AZEITONA VERDE SEM CAROÇO COLOSSO (BD 2 KG),BD,65.65,Molhos e Condimentos,10
5504,AZEITONA VERDE SEM CAROÇO COLOSSO (BD GRANDE 14 KG),BD,433.29,Molhos e Condimentos,10
8141,"AZEITONA VERDE SEM CAROÇO RAINHA (BD 1,8 KG)",BD,53.21,Molhos e Condimentos,10
259,BACALHAU DESFIADO REFOGADO TEMPERADO RG 300 G (CX 12 PCT),PCT,45.05,Peixes e Frutos do Mar,10
3585,BACALHAU POLACA DO ALASCA SALGADO SECO FILÉ EM PEDAÇOS DALIAN GOURMET 5 KG (CX 2 PCT),PCT,216.65,Peixes e Frutos do Mar,10
7975,"BACON EM CUBOS ""BARRIGA"" LACTOFRIOS 1 KG (CX 12 PCT)",PCT,29.67,Frios e Embutidos,10
5726,"BACON EM CUBOS ""PERNIL"" LACTOFRIOS 1 KG (CX 12 PCT)",PCT,24.62,Frios e Embutidos,10
271,BACON EM CUBOS BARRIGA AURORA 1 KG (CX 10 PCT),PCT,45.45,Frios e Embutidos,10
8485,BACON EM CUBOS BARRIGA E PALETA REZENDE 700 G (CX 12 PCT),PCT,24.0,Frios e Embutidos,10
1102,BACON EM CUBOS BARRIGA FRIMESA 1 KG (CX 10 PCT),PCT,39.0,Frios e Embutidos,10
8332,BACON EM CUBOS BARRIGA PAMPLONA 1 KG (CX 10 PCT),PCT,28.22,Frios e Embutidos,10
9029,BACON EM CUBOS BARRIGA PERDIGÃO 1 KG (CX 6 PCT),PCT,26.0,Frios e Embutidos,10
4888,BACON EM CUBOS BARRIGA PRIETO 1 KG (CX 6 PCT),PCT,36.12,Frios e Embutidos,10
3552,BACON EM CUBOS BARRIGA UNAÍ 2 KG (CX 5 PCT),PCT,58.71,Frios e Embutidos,10
5374,"BACON EM CUBOS PALETA BESSER 1,5 KG (CX 8 PCT)",PCT,45.26,Frios e Embutidos,10
8549,BACON EM CUBOS PALETA BRASA 1 KG (CX 15 PCT),PCT,30.68,Frios e Embutidos,10
8991,BACON EM CUBOS PALETA E PAPADA FRIELLA 1 KG (CX 10 PCT),PCT,25.89,Frios e Embutidos,11
5697,BACON EM CUBOS PALETA E PAPADA MISTER BEEF 1 KG (CX 18 PCT),PCT,32.04,Frios e Embutidos,11
1188,BACON ESPECIAL SEARA 5 KG (CX 15 KG),KG,29.81,Frios e Embutidos,11
5727,"BACON FATIADO ""BARRIGA"" LACTOFRIOS 1 KG (CX 12 PCT)",PCT,37.81,Frios e Embutidos,11
3852,"BACON FATIADO ""BARRIGA"" UNAÍ 2 KG (CX 5 PCT)",PCT,58.71,Frios e Embutidos,11
5845,"BACON FATIADO ""PALETA"" MISTER BEEF 1 KG (CX 18 PCT)",PCT,36.59,Frios e Embutidos,11
4152,"BACON FATIADO ""PAPADA"" MISTER BEEF 1 KG (CX 18 PCT)",PCT,34.42,Frios e Embutidos,11
8981,"BACON FATIADO ""PAPADA"" UNAÍ 1 KG (CX 10 PCT)",PCT,31.88,Frios e Embutidos,11
8753,"BACON FATIADO ""PERNIL"" LACTOFRIOS 1 KG (CX 12 PCT)",PCT,29.86,Frios e Embutidos,11
7801,BACON FATIADO BARRIGA AURORA 1 KG (CX 12 PCT),PCT,48.42,Frios e Embutidos,11
4497,BACON FATIADO BARRIGA FRIMESA 1 KG (CX 9 PCT),PCT,42.38,Frios e Embutidos,11
9030,BACON FATIADO BARRIGA SADIA 750 G (CX 6 PCT),PCT,26.36,Frios e Embutidos,11
8380,"BACON FATIADO BARRIGA SEARA GOURMET 2,5 KG (CX 6 PCT)",PCT,112.72,Frios e Embutidos,11
5375,"BACON FATIADO PALETA BESSER 1,5 KG (CX 8 PCT)",PCT,45.26,Frios e Embutidos,11
7985,BACON FATIADO PALETA BRASA 1 KG (CX 15 PCT),PCT,32.17,Frios e Embutidos,11
9246,BACON FATIADO PALETA E PAPADA EXTRA FINO MISTER BEEF 1 KG (CX 18 PCT),PCT,44.14,Frios e Embutidos,11
4058,BACON FATIADO REDONDO PALETA MISTER BEEF 1 KG (CX 18 PCT),PCT,34.89,Frios e Embutidos,11
9113,"BACON MANTA MEIA PEÇA PERDIGÃO 2,5 KG (CX 10 KG)",KG,29.68,Frios e Embutidos,11
53,BACON MANTA REZENDE 4 KG (CX 14 KG),KG,29.81,Frios e Embutidos,11
5741,"BACON MANTA SADIA 3,4 KG (CX 10 KG)",KG,29.69,Frios e Embutidos,11
61,"BACON MÉDIO AURORA 3,7 KG (CX 11 KG)",KG,36.23,Frios e Embutidos,11
6878,"BACON PALETA DÁLIA 4,5 KG (CX 14 KG)",KG,23.23,Frios e Embutidos,11
5062,BACON PALETA FRICASA 4 KG (CX 20 KG),KG,23.99,Frios e Embutidos,11
1282,"BANDEJA PARA ESFIHA ""22"" 17 X 20 CM (PCT 100 UN)",PCT,33.18,Descartáveis e Embalagens,11
1283,"BANDEJA PARA ESFIHA ""23"" 20 X 24 CM (PCT 100 UN)",PCT,46.21,Descartáveis e Embalagens,11
1286,"BANDEJA PARA ESFIHA ""24"" 21 X 27 CM (PCT 100 UN)",PCT,61.81,Descartáveis e Embalagens,11
1287,"BANDEJA PARA ESFIHA ""25"" 27 X 32 CM (PCT 100 UN)",PCT,92.87,Descartáveis e Embalagens,11
48,BANHA AURORA 1 KG (CX 15 PCT),PCT,13.13,Outros,11
6266,BANHA COOPAVEL 1 KG (CX 30 PCT),PCT,11.82,Outros,12
3335,BANHA FRIMESA 1 KG (CX 18 PCT),PCT,13.06,Outros,12
6423,BARRIGA SUÍNA CONGELADA FRIELLA 5 KG (CX 20 KG),KG,28.16,Suínos,12
460,BASE CULINÁRIA 25% DE GORDURA LECO 1 KG (CX 12 UN),CX,174.42,Laticínios,12
5933,"BATATA CONGELADA CARINHAS BEM BRASIL 1,05 KG (CX 10 PCT)",CX,117.37,Hortifruti e Vegetais,12
8807,"BATATA CONGELADA PRÉ FRITA CANOA BEM BRASIL 1,05 KG (CX 14 PCT)",CX,236.78,Hortifruti e Vegetais,12
6185,BATATA CONGELADA PRÉ FRITA COM CASCA DIPPERS CANOA LAMBWESTON 2 KG (CX 5 PCT),CX,162.38,Hortifruti e Vegetais,12
4631,"BATATA CONGELADA PRÉ FRITA COM CASCA RÚSTICA CORTE CASEIRO BEM BRASIL 2,5 KG (CX 6 PCT)",CX,220.62,Hortifruti e Vegetais,12
7871,"BATATA CONGELADA PRÉ FRITA COM CASCA RÚSTICA SKIN ON WEDGES MCCAIN 2,5 KG (CX 5 PCT)",CX,200.79,Hortifruti e Vegetais,12
7727,BATATA CONGELADA PRÉ FRITA COM CASCA RÚSTICA SKIN ON WEDGES SIMPLOT 2 KG (CX 7 PCT),CX,227.27,Hortifruti e Vegetais,12
7785,"BATATA CONGELADA PRÉ FRITA COM CASCA RÚSTICA SURECRISP CRISPERS MCCAIN 2,5 KG (CX 5 PCT)",CX,253.87,Hortifruti e Vegetais,12
6760,BATATA CONGELADA PRÉ FRITA COM CASCA RÚSTICA WEDGES TEMPERADA E ONDULADA LAMBWESTON 2 KG (CX 5 PCT),CX,162.38,Hortifruti e Vegetais,12
6900,BATATA CONGELADA PRÉ FRITA CRISSCUT CORTE XADREX TEMPERADA LAMBWESTON 2 KG (CX 5 PCT),CX,175.53,Hortifruti e Vegetais,12
4755,"BATATA CONGELADA PRÉ FRITA FRY N DIP CANOA MCCAIN 2,5 KG (CX 6 PCT)",CX,290.46,Hortifruti e Vegetais,12
5429,BATATA CONGELADA PRÉ FRITA MAXI CHIPS MCCAIN 2 KG (CX 5 PCT),CX,309.83,Hortifruti e Vegetais,12
5237,"BATATA CONGELADA PRÉ FRITA NOISETTES MCCAIN 2,5 KG (CX 4 PCT)",CX,221.11,Hortifruti e Vegetais,12
3218,"BATATA CONGELADA PRÉ FRITA SMILES SORRISO MCCAIN 1,5 KG (CX 6 PCT)",CX,198.99,Hortifruti e Vegetais,12
7296,BATATA PALHA EXTRAFINA DA TERRINHA 100 G (CX 20 PCT),PCT,6.95,Hortifruti e Vegetais,12
4440,BATATA PALHA EXTRAFINA KISABOR 100 G (CX 20 PCT),PCT,5.6,Hortifruti e Vegetais,12
4915,BATATA PALHA EXTRAFINA KROCK 500 G (FDO 20 PCT),PCT,13.13,Hortifruti e Vegetais,12
3990,BATATA PALHA TRADICIONAL KISABOR 100 G (CX 20 PCT),PCT,5.6,Hortifruti e Vegetais,12
7109,BATATA PALHA TRADICIONAL KROCK 500 G (FDO 20 PCT),PCT,13.13,Hortifruti e Vegetais,12
9674,BATATA PALHA TRADICIONAL LEVE MAIS 500 G (FDO 20 PCT),PCT,9.39,Hortifruti e Vegetais,12
5712,BATATA PALHA TRADICIONAL PEQUENA YOKI 105 G (CX 20 PCT),PCT,9.58,Hortifruti e Vegetais,12
5838,"BATATA PALITO CONGELADA PRÉ FRITA 10 MM CORTE TRADICIONAL ""EXTRA CRUNCH"" SIMPLOT 2,5 KG (CX 6 PCT)",CX,226.61,Hortifruti e Vegetais,12
9174,BATATA PALITO CONGELADA PRÉ FRITA 10 MM CORTE TRADICIONAL CRISPY COATED FARM FRITES 2 KG (CX 6 PCT),CX,169.56,Hortifruti e Vegetais,12
6745,BATATA PALITO CONGELADA PRÉ FRITA 10 MM CORTE TRADICIONAL SIMPLOT 2 KG (CX 7 PCT),CX,173.27,Hortifruti e Vegetais,12
8892,"BATATA PALITO CONGELADA PRÉ FRITA 7 MM ""SEM CASCA"" CORTE FINO STEALTH FRIES COBERTURA CROCANTE LAMBWESTON 2,25 KG (CX 8 PCT)",CX,254.35,Hortifruti e Vegetais,12
5837,"BATATA PALITO CONGELADA PRÉ FRITA 7 MM CORTE FINO ""EXTRA CRUNCH"" SIMPLOT 2,5 KG (CX 6 PCT)",CX,234.07,Hortifruti e Vegetais,13
8918,"BATATA PALITO CONGELADA PRÉ FRITA 7 MM CORTE FINO BUTLER LAMBWESTON 2,25 KG (CX 8 PCT)",CX,192.34,Hortifruti e Vegetais,13
9178,BATATA PALITO CONGELADA PRÉ FRITA 7 MM CORTE FINO CRISPY COATED FARM FRITES 2 KG (CX 6 PCT),CX,190.62,Hortifruti e Vegetais,13
9177,"BATATA PALITO CONGELADA PRÉ FRITA 7 MM CORTE FINO FARM FRITES 2,5 KG (CX 5 PCT)",CX,158.12,Hortifruti e Vegetais,13
5430,BATATA PALITO CONGELADA PRÉ FRITA 7 MM CORTE FINO FAST FOOD BEM BRASIL 2 KG (CX 7 PCT),CX,175.22,Hortifruti e Vegetais,13
8265,"BATATA PALITO CONGELADA PRÉ FRITA 7 MM CORTE FINO FAST FOOD MCCAIN 2,5 KG (CX 5 PCT)",CX,152.42,Hortifruti e Vegetais,13
8845,"BATATA PALITO CONGELADA PRÉ FRITA 7 MM CORTE FINO LAMBWESTON 2,25 KG (CX 8 PCT)",CX,231.07,Hortifruti e Vegetais,13
3145,"BATATA PALITO CONGELADA PRÉ FRITA 7 MM CORTE FINO MCCAIN 2,25 KG (CX 8 PCT)",CX,293.33,Hortifruti e Vegetais,13
5317,"BATATA PALITO CONGELADA PRÉ FRITA 7 MM CORTE FINO SIMPLOT 2,25 KG (CX 8 PCT)",CX,240.26,Hortifruti e Vegetais,13
5386,"BATATA PALITO CONGELADA PRÉ FRITA 7 MM CORTE FINO SURECRISP EXTRA CROCANTE MCCAIN 2,25 KG (CX 8 PCT)",CX,319.57,Hortifruti e Vegetais,13
6838,"BATATA PALITO CONGELADA PRÉ FRITA 7 MM CORTE FINO SURECRISP EXTRA CROCANTE MCCAIN 2,5 KG (CX 5 PCT)",CX,222.35,Hortifruti e Vegetais,13
8613,"BATATA PALITO CONGELADA PRÉ FRITA 7 MM SURECRISP SKIN ON MCCAIN 2,5 KG (CX 5 PCT)",CX,224.81,Hortifruti e Vegetais,13
9086,"BATATA PALITO CONGELADA PRÉ FRITA 9 MM ""SEM CASCA"" CORTE TRADICIONAL STEALTH FRIES COBERTURA CROCANTE LAMBWESTON 2,5 KG (CX 6 PCT)",CX,220.27,Hortifruti e Vegetais,13
8818,BATATA PALITO CONGELADA PRÉ FRITA 9 MM CORTE TRADICIONAL BRATEX 2 KG (CX 6 PCT),CX,108.96,Hortifruti e Vegetais,13
8817,BATATA PALITO CONGELADA PRÉ FRITA 9 MM CORTE TRADICIONAL BUTLER LAMBWESTON 2 KG (CX 6 PCT),CX,108.96,Hortifruti e Vegetais,13
8540,BATATA PALITO CONGELADA PRÉ FRITA 9 MM CORTE TRADICIONAL COOLMIND CRISTAL SIMPLOT 2 KG (CX 7 PCT),CX,138.2,Hortifruti e Vegetais,13
25,"BATATA PALITO CONGELADA PRÉ FRITA 9 MM CORTE TRADICIONAL LAMBWESTON 2,5 KG (CX 6 PCT)",CX,181.65,Hortifruti e Vegetais,13
3439,BATATA PALITO CONGELADA PRÉ FRITA 9 MM CORTE TRADICIONAL MAIS BATATA BEM BRASIL 2 KG (CX 7 PCT),CX,132.96,Hortifruti e Vegetais,13
1525,"BATATA PALITO CONGELADA PRÉ FRITA 9 MM CORTE TRADICIONAL MCCAIN 2,5 KG (CX 6 PCT)",CX,228.74,Hortifruti e Vegetais,13
9068,"BATATA PALITO CONGELADA PRÉ FRITA 9 MM CORTE TRADICIONAL ONE FRY MCCAIN 2,5 KG (CX 6 PCT)",CX,170.59,Hortifruti e Vegetais,13
8714,BATATA PALITO CONGELADA PRÉ FRITA 9 MM CORTE TRADICIONAL SHAMS 2 KG (CX 5 PCT),CX,95.31,Hortifruti e Vegetais,13
4968,"BATATA PALITO CONGELADA PRÉ FRITA 9 MM CORTE TRADICIONAL SURECRISP EXTRA CROCANTE MCCAIN 2,5 KG (CX 6 PCT)",CX,254.74,Hortifruti e Vegetais,13
716,BATATA PALITO CONGELADA PRÉ FRITA 9 MM CORTE TRADICIONAL UAI BEM BRASIL 2 KG (CX 7 PCT),CX,131.29,Hortifruti e Vegetais,13
5307,"BATATA PALITO CONGELADA PRÉ FRITA 9 X 18 MM STEAKHOUSE CORTE ESPECIAL BEM BRASIL 2,5 KG (CX 6 PCT)",CX,217.09,Hortifruti e Vegetais,13
9176,"BATATA PALITO CONGELADA PRÉ FRITA 9 X 18 MM STEAKHOUSE FARM FRITES 2,5 KG (CX 5 PCT)",CX,150.61,Hortifruti e Vegetais,13
6141,"BATATA PALITO CONGELADA PRÉ FRITA 9 X 18 MM STEAKHOUSE LAMBWESTON 2,5 KG (CX 5 PCT)",CX,167.38,Hortifruti e Vegetais,13
8532,"BATATA PALITO CONGELADA PRÉ FRITA CRINKLE EXTRA CRUNCH SIMPLOT 2,27 KG (CX 6 PCT)",CX,201.12,Hortifruti e Vegetais,13
9173,"BATATA PALITO CONGELADA PRÉ FRITA CRINKLE FRIES ONDULADA FARM FRITES 2,5 KG (CX 5 PCT)",CX,187.68,Hortifruti e Vegetais,13
4967,"BATATA PALITO CONGELADA PRÉ FRITA CRINKLE FRIES ONDULADA MCCAIN 2,5 KG (CX 5 PCT)",CX,203.32,Hortifruti e Vegetais,14
2996,BATATA PALITO CONGELADA PRÉ FRITA CRINKLE ONDULADA BEM BRASIL 2 KG (CX 6 PCT),CX,160.02,Hortifruti e Vegetais,14
5445,"BATATA PALITO CONGELADA PRÉ FRITA CRINKLE SURECRISP TEMPERADA MCCAIN 2,5 KG (CX 4 PCT)",CX,205.51,Hortifruti e Vegetais,14
1384,BAÚ MOCHILA PRATA LAMINADO PARA PIZZA MIL ROTAS (UN),UN,193.92,Descartáveis e Embalagens,14
365,BAÚ MOCHILA VERMELHO COMUM PARA PIZZA MIL ROTAS (UN),UN,163.62,Descartáveis e Embalagens,14
5873,BAÚ MOCHILA VERMELHO LAMINADO COM BOLSÃO PARA PIZZA MIL ROTAS (UN),UN,209.07,Descartáveis e Embalagens,14
232,BERINJELA A GENOVESE REFOGADA RG 500 G (CX 10 PCT),PCT,39.37,Hortifruti e Vegetais,14
1612,BICARBONATO DE SÓDIO BRASILSECO 1 KG (CX 20 PCT),PCT,16.26,Temperos,14
7299,BICARBONATO DE SÓDIO DA TERRINHA 500 G (CX 6 PCT),PCT,9.16,Temperos,14
3336,BISTECA SUÍNA CONGELADA FRIMESA (CX 5 KG),CX,108.71,Suínos,14
4973,BISTECA SUÍNA CONGELADA PAMPLONA (CX 10 KG),CX,180.4,Suínos,14
62,"BLANQUET DE PERU SADIA 1,75 KG (CX 4 PÇ)",PÇ,87.25,Aves,14
8858,BOLINHO DE BACALHAU CONGELADO FISH MARIA 250 G (CX 10 PCT),PCT,21.18,Peixes e Frutos do Mar,14
9057,BOLINHO DE BACALHAU PRÉ-FRITOS CONGELADOS NORONHA 300 G (CX 10 PCT),PCT,23.87,Peixes e Frutos do Mar,14
8857,BOLINHO DE CAMARÃO COM CREAM CHEESE CONGELADO FISH MARIA 250 G (CX 10 PCT),PCT,24.01,Peixes e Frutos do Mar,14
8856,BOLINHO DE SALMÃO COM CREAM CHEESE CONGELADO FISH MARIA 250 G (CX 10 PCT),PCT,24.01,Peixes e Frutos do Mar,14
4564,BOMBOM OURO BRANCO LACTA 1 KG (CX 10 PCT),PCT,63.5,Doces e Chocolates,14
594,BOMBOM SONHO DE VALSA LACTA 1 KG (CX 10 PCT),PCT,63.5,Doces e Chocolates,14
370,BONÉ BRIM BRANCO (UN),UN,27.69,Descartáveis e Embalagens,14
371,"BRIGADEIRO COM REQUEIJÃO SANTA MARINA 1,350 KG (CX 12 BIS)",BIS,38.14,Laticínios,14
4124,"BRIGADEIRO GRANDE MOÇA NESTLÉ 2,57 KG (CX 6 LT)",LT,121.82,Doces e Chocolates,14
6552,"BRIGADEIRO PEQUENO MOÇA NESTLÉ 1,01 KG (CX 8 BIS)",BIS,56.7,Doces e Chocolates,14
1342,BRIQUETE (SC 21 KG),SC,50.75,Utilidades,14
7713,BRÓCOLIS CONGELADO AGRO YOSHI 2 KG (CX 5 PCT),CX,88.83,Hortifruti e Vegetais,14
5583,BRÓCOLIS CONGELADO ARRICO 2 KG (CX 5 PCT),CX,74.84,Hortifruti e Vegetais,14
7714,BRÓCOLIS CONGELADO GRANO 2 KG (CX 5 PCT),CX,135.24,Hortifruti e Vegetais,14
8240,BURGER CHICKEN DE FRANGO EMPANADO CONGELADO SUPREME SEARA 2 KG (CX 3 PCT),CX,168.94,Aves,14
1578,CACHAÇA 51 965 ML (CX 12 UN),CX,153.92,Bebidas Alcoólicas,14
1530,CACHAÇA BOAZINHA 600 ML (CX 12 UN),UN,38.78,Bebidas Alcoólicas,15
1862,CACHAÇA CHICO MINEIRO OURO 600 ML (CX 12 UN),UN,46.78,Bebidas Alcoólicas,15
4242,CACHAÇA COROTE TRADICIONAL 500 ML (CX 12 UN),CX,53.33,Bebidas Alcoólicas,15
1715,CACHAÇA ESPÍRITO DE MINAS 700 ML (CX 12 UN),UN,89.69,Bebidas Alcoólicas,15
1449,CACHAÇA SAGATIBA PURA 700 ML (CX 12 UN),UN,36.36,Bebidas Alcoólicas,15
1533,CACHAÇA SÃO FRANCISCO 970 ML (CX 12 UN),UN,30.3,Bebidas Alcoólicas,15
5128,CACHAÇA SELETA OURO 1 L (CX 12 UN),UN,50.59,Bebidas Alcoólicas,15
5041,CACHAÇA TRADICIONAL SALINAS 600 ML (CX 12 UN),UN,41.57,Bebidas Alcoólicas,15
1416,CACHAÇA VELHO BARREIRO 910 ML (CX 12 UN),CX,175.74,Bebidas Alcoólicas,15
1540,CACHAÇA YPIÓCA OURO COM PALHA 965 ML (CX 12 UN),UN,45.21,Bebidas Alcoólicas,15
1665,CACHAÇA YPIÓCA OURO SEM PALHA 965 ML (CX 12 UN),UN,19.39,Bebidas Alcoólicas,15
6272,CAFÉ EXTRA FORTE ALMOFADA SELETO 500 G (FDO 10 PCT),FD,232.35,Outros,15
6381,CAFÉ EXTRA FORTE ALMOFADA UNIÃO 500 G (CX 10 PCT),CX,270.54,Outros,15
9639,CAFÉ TRADICIONAL A VÁCUO MELITTA 500 G (CX 20 PCT),CX,593.52,Outros,15
873,CAFÉ TRADICIONAL ALMOFADA PILÃO 500 G (FDO 10 PCT),FD,295.45,Outros,15
6270,CAFÉ TRADICIONAL ALMOFADA SELETO 500 G (FDO 10 PCT),FD,200.82,Outros,15
6271,CAFÉ TRADICIONAL ALMOFADA UNIÃO 500 G (CX 10 PCT),CX,270.54,Outros,15
375,CAIXA PARA PIZZA BRANCA ART PEL 25 CM (PCT 25 UN),PCT,46.21,Descartáveis e Embalagens,15
377,CAIXA PARA PIZZA BRANCA ART PEL 35 CM (PCT 25 UN),PCT,51.21,Descartáveis e Embalagens,15
357,CAIXA PARA PIZZA OITAVADA PORTO FELIZ 25 CM (PCT 25 UN),PCT,27.62,Descartáveis e Embalagens,15
362,CAIXA PARA PIZZA OITAVADA PORTO FELIZ 35 CM (PCT 25 UN),PCT,40.91,Descartáveis e Embalagens,15
27,CALABRESA AURORA 5 KG (CX 5 PCT),PCT,107.12,Frios e Embutidos,15
6249,CALABRESA BRASA 2 KG (CX 8 PCT),PCT,37.56,Frios e Embutidos,15
3446,"CALABRESA CERATTI 2,5 KG (CX 4 PCT)",PCT,57.82,Frios e Embutidos,15
3745,CALABRESA FATIADA CONGELADA FRIMESA 1 KG (CX 8 PCT),PCT,28.47,Frios e Embutidos,15
9138,CALABRESA FATIADA CONGELADA SEARA 1 KG (CX 8 PCT),PCT,28.66,Frios e Embutidos,15
1298,CALABRESA FATIADA RESFRIADA CERATTI 1 KG (CX 3 PCT),PCT,42.24,Frios e Embutidos,15
7087,CALABRESA FATIADA RESFRIADA LACTOFRIOS 1 KG (CX 12 PCT),PCT,20.71,Frios e Embutidos,15
8423,CALABRESA FATIADA RESFRIADA MISTER BEEF 1 KG (CX 18 PCT),PCT,22.64,Frios e Embutidos,16
5065,"CALABRESA FRICASA 2,5 KG (CX 4 PCT)",PCT,44.88,Frios e Embutidos,16
7726,"CALABRESA FRIMESA 2,5 KG (CX 6 PCT)",PCT,51.96,Frios e Embutidos,16
6975,CALABRESA LACTOFRIOS 2 KG (CX 6 PCT),PCT,35.83,Frios e Embutidos,16
6976,CALABRESA NOBRE 2 KG (CX 5 PCT),PCT,43.16,Frios e Embutidos,16
4106,"CALABRESA PAMPLONA 2,5 KG (CX 4 PCT)",PCT,47.61,Frios e Embutidos,16
5878,CALABRESA PRIETO 5 KG (CX 2 PCT),PCT,94.16,Frios e Embutidos,16
33,CALABRESA PURA PRIETO 5 KG (CX 2 PCT),PCT,182.47,Frios e Embutidos,16
3165,CALABRESA RETA AURORA 3 KG (CX 5 PCT),PCT,71.92,Frios e Embutidos,16
6557,CALABRESA RETA BRASA 2 KG (CX 8 PCT),PCT,37.56,Frios e Embutidos,16
9680,"CALABRESA RETA FRICASA 2,5 KG (CX 4 PCT)",PCT,42.95,Frios e Embutidos,16
8426,"CALABRESA RETA MISTER BEEF 2,5 KG (CX 5 PCT)",PCT,52.55,Frios e Embutidos,16
4121,"CALABRESA RETA PAMPLONA 2,5 KG (CX 4 PCT)",PCT,50.02,Frios e Embutidos,16
7792,"CALABRESA RETA PRIETO 2,5 KG (CX 4 PCT)",PCT,47.33,Frios e Embutidos,16
35,"CALABRESA RETA REZENDE 2,5 KG (CX 6 PCT)",PCT,45.47,Frios e Embutidos,16
9652,"CALABRESA RETA REZENDE FOOD SERVICE 2,5 KG (CX 6 PCT)",PCT,45.86,Frios e Embutidos,16
34,"CALABRESA RETA SADIA 2,5 KG (CX 3 PCT)",PCT,55.9,Frios e Embutidos,16
